721	0.79971	0.604999
722	0.80567	0.596005
723	0.81155	0.588
724	0.81736	0.580996
725	0.82308	0.572002
726	0.82871	0.563002
727	0.83427	0.555998
728	0.83974	0.546998
729	0.84513	0.539005
730	0.85043	0.529999
731	0.85565	0.522
732	0.86078	0.512999
733	0.86583	0.505
734	0.87079	0.496
735	0.87566	0.487
736	0.88045	0.479001
737	0.88514	0.468999
738	0.88975	0.461
739	0.89427	0.452
740	0.8987	0.443
741	0.90304	0.433999
742	0.90729	0.424999
743	0.91145	0.416005
744	0.91552	0.406998
745	0.9195	0.397998
746	0.92338	0.388002
747	0.92718	0.379997
748	0.93088	0.370002
749	0.93448	0.36
750	0.938	0.352001
751	0.94141	0.340998
752	0.94474	0.332999
753	0.94797	0.322998
754	0.95111	0.314003
755	0.95415	0.304002
756	0.95709	0.294
757	0.95994	0.285
758	0.9627	0.275999
759	0.96535	0.264996
760	0.96791	0.256002
761	0.97038	0.247002
762	0.97275	0.237
763	0.97502	0.226998
764	0.97719	0.217003
765	0.97926	0.207001
766	0.98124	0.197995
767	0.98312	0.188005
768	0.9849	0.177997
769	0.98658	0.168002
770	0.98816	0.158
771	0.98965	0.149
772	0.99103	0.137997
773	0.99232	0.129002
774	0.99351	0.119001
775	0.99459	0.107998
776	0.99558	0.0990033
777	0.99647	0.0889957
778	0.99726	0.079
779	0.99795	0.0690043
780	0.99854	0.0589967
781	0.99903	0.049001
782	0.99942	0.0389993
783	0.99971	0.0290036
784	0.9999	0.018996
785	0.99999	0.0090003
786	0.99998	-0.00100136
787	0.99987	-0.0109971
788	0.99966	-0.0209987
789	0.99935	-0.0310004
790	0.99894	-0.041002
791	0.99843	-0.0509977
792	0.99782	-0.0609994
793	0.99711	-0.0710011
794	0.9963	-0.0810027
795	0.99539	-0.0909984
796	0.99438	-0.101
797	0.99327	-0.111002
798	0.99207	-0.119996
799	0.99076	-0.130999
800	0.98935	-0.141001
801	0.98785	-0.150001
802	0.98625	-0.160003
803	0.98454	-0.171
804	0.98274	-0.18
805	0.98084	-0.189996
806	0.97885	-0.199002
807	0.97675	-0.209999
808	0.97456	-0.218999
809	0.97227	-0.229001
810	0.96988	-0.239003
811	0.9674	-0.247997
812	0.96482	-0.257999
813	0.96214	-0.268
814	0.95937	-0.277001
815	0.9565	-0.287002
816	0.95354	-0.295997
817	0.95048	-0.306004
818	0.94732	-0.316
819	0.94407	-0.325
820	0.94073	-0.334001
821	0.93729	-0.343996
822	0.93375	-0.354004
823	0.93013	-0.361997
824	0.92641	-0.371999
825	0.9226	-0.381005
826	0.9187	-0.389999
827	0.9147	-0.400001
828	0.91061	-0.408995
829	0.90644	-0.417
830	0.90217	-0.427002
831	0.89781	-0.436002
832	0.89336	-0.444996
833	0.88882	-0.454003
834	0.88419	-0.462997
835	0.87948	-0.471002
836	0.87468	-0.480002
837	0.86979	-0.488997
838	0.86481	-0.498003
839	0.85974	-0.506997
840	0.85459	-0.515002
841	0.84936	-0.523001
842	0.84404	-0.532001
843	0.83863	-0.540996
844	0.83314	-0.549001
845	0.82757	-0.556999
846	0.82192	-0.565004
847	0.81618	-0.573999
848	0.81036	-0.581998
849	0.80446	-0.590003
850	0.79848	-0.598001
851	0.79242	-0.605994
852	0.78628	-0.614005
853	0.78006	-0.621998
854	0.77377	-0.629002
855	0.7674	-0.636995
856	0.76095	-0.645
857	0.75442	-0.653005
858	0.74782	-0.659996
859	0.74114	-0.668001
860	0.73439	-0.674999
861	0.72757	-0.682002
862	0.72067	-0.690001
863	0.7137	-0.696999
864	0.70666	-0.704002
865	0.69955	-0.711
866	0.69237	-0.717998
867	0.68512	-0.725001
868	0.6778	-0.731999
869	0.67042	-0.738001
870	0.66296	-0.746
871	0.65544	-0.752002
872	0.64786	-0.757998
873	0.64021	-0.765002
874	0.6325	-0.770998
875	0.62472	-0.778002
876	0.61688	-0.783998
877	0.60898	-0.79
878	0.60102	-0.796002
879	0.59299	-0.803
880	0.58491	-0.808001
881	0.57677	-0.813997
882	0.56857	-0.819999
883	0.56032	-0.825
884	0.55201	-0.831002
885	0.54364	-0.836998
886	0.53522	-0.841999
887	0.52675	-0.847
888	0.51822	-0.853002
889	0.50964	-0.858003
890	0.50102	-0.861996
891	0.49234	-0.868002
892	0.48361	-0.872999
893	0.47483	-0.878
894	0.46601	-0.882
895	0.45714	-0.887001
896	0.44822	-0.891998
897	0.43926	-0.896001
898	0.43025	-0.901002
899	0.4212	-0.904998
900	0.41211	-0.909001
901	0.40298	-0.913
902	0.39381	-0.917
903	0.3846	-0.920999
904	0.37535	-0.925002
905	0.36606	-0.929001
906	0.35674	-0.931999
907	0.34738	-0.935999
908	0.33798	-0.940001
909	0.32855	-0.942999
910	0.31909	-0.946
911	0.3096	-0.949001
912	0.30008	-0.951999
913	0.29052	-0.955999
914	0.28094	-0.958002
915	0.27133	-0.961
916	0.26169	-0.964001
917	0.25202	-0.966999
918	0.24234	-0.968
919	0.23262	-0.972
920	0.22288	-0.974
921	0.21312	-0.976001
922	0.20334	-0.978
923	0.19354	-0.979999
924	0.18372	-0.982001
925	0.17388	-0.984
926	0.16403	-0.985
927	0.15416	-0.987001
928	0.14427	-0.988999
929	0.13436	-0.991
930	0.12445	-0.991
931	0.11452	-0.993
932	0.10458	-0.994
933	0.09463	-0.995
934	0.08467	-0.996
935	0.0747	-0.997
936	0.06473	-0.996999
937	0.05474	-0.999
938	0.04476	-0.998
939	0.03477	-0.999
940	0.02477	-1
941	0.01477	-1
942	0.00477	-1
943	-0.00522	-0.999
944	-0.01522	-1
945	-0.02522	-1
946	-0.03521	-0.999
947	-0.0452	-0.999
948	-0.05519	-0.999
949	-0.06517	-0.998
950	-0.07515	-0.998
951	-0.08511	-0.996
952	-0.09507	-0.996
953	-0.10502	-0.995
954	-0.11496	-0.994
955	-0.12489	-0.993
956	-0.13481	-0.992
957	-0.14471	-0.99
958	-0.1546	-0.988999
959	-0.16447	-0.987001
960	-0.17432	-0.985
961	-0.18416	-0.984
962	-0.19398	-0.982
963	-0.20378	-0.98
964	-0.21356	-0.978
965	-0.22332	-0.976001
966	-0.23305	-0.973
967	-0.24277	-0.972
968	-0.25246	-0.969
969	-0.26212	-0.966001
970	-0.27176	-0.963998
971	-0.28137	-0.961003
972	-0.29095	-0.957999
973	-0.3005	-0.955001
974	-0.31002	-0.951999
975	-0.31952	-0.95
976	-0.32897	-0.944999
977	-0.3384	-0.943002
978	-0.34779	-0.939
979	-0.35715	-0.935999
980	-0.36647	-0.932002
981	-0.37576	-0.928998
982	-0.38501	-0.925002
983	-0.39422	-0.920999
984	-0.40339	-0.917
985	-0.41252	-0.913
986	-0.42161	-0.909001
987	-0.43065	-0.904
988	-0.43966	-0.901002
989	-0.44862	-0.895998
990	-0.45753	-0.891
991	-0.4664	-0.887001
992	-0.47522	-0.882
993	-0.484	-0.878
994	-0.49272	-0.872001
995	-0.5014	-0.867999
996	-0.51003	-0.862998
997	-0.5186	-0.857002
998	-0.52713	-0.853002
999	-0.5356	-0.847
